video_id,clip_id,text,label,mode
iWBx0CP9JqA,0,,0.3333333432674408,train
jPtaz1rN6lc,0,,0.0,train
IDVbPEket6U,0,,0.3333333432674408,train
gR3igiwaeyc,0,,-0.3333333432674408,train
xobMRm5Vs44,0,,0.0,train
eD5cScqaf6c,0,,2.6666667461395264,train
gJdSxPhf85M,0,,-0.6666666865348816,train
iS91daVpH2E,0,,1.6666666269302368,train
OEMSGahoCmM,0,,1.0,train
K62NK2KYhws,0,,0.6666666865348816,train
Q5fZk,jPjBI,,1.6666666269302368,train
,gr7o5ynhnw,,2.3333332538604736,train
8u5aet7s9,w,,0.3333333432674408,train
06st0Ez_E,I,,0.0,train
268836,0,,0.3333333432674408,train
k1ca,xbhohk,,0.3333333432674408,train
211875,0,,0.0,train
298774,0,,0.0,train
N4WOBzpZtWM,0,,2.0,train
bge5PUG3G4A,0,,0.3333333432674408,train
252912,0,,0.3333333432674408,train
81406,0,,1.0,train
yBGuxyO-ElM,0,,1.0,train
QMAztkqnvws,0,,0.3333333432674408,train
iM3wSwoAtwk,0,,0.0,train
CT7QOWbhfv4,0,,2.0,train
QJCDZCllSYQ,0,,0.0,train
x0rLwBIocuI,0,,0.3333333432674408,train
-cmk6cfUeMs,0,,0.6666666865348816,train
239235,0,,0.0,train
3UOqbf_B,Yc,,0.0,train
ZZ1IyZaMTWQ,0,,2.0,train
E1r0FrFyNTw,0,,0.0,train
KB73TD4xQ8Y,0,,0.6666666865348816,train
7xiu1tAJ2d8,0,,0.0,train
31474,0,,0.3333333432674408,train
bpvYdXVlgvc,0,,-1.3333333730697632,train
ZKErPftd--w,0,,-0.3333333432674408,train
ihPjsliqz5o,0,,0.3333333432674408,train
ossKC1VrusE,0,,1.0,train
241172,0,,0.0,train
TqMh7U3J4D4,0,,0.3333333432674408,train
sWsDAG6x9n0,0,,2.0,train
8-Hi9NmF4rM,0,,1.0,train
IsAtAzltJNM,0,,0.0,train
zJWmmDk9fCE,0,,0.0,train
p19Hsjx2xgI,0,,0.6666666865348816,train
9XCmrHbU-rU,0,,-1.0,train
2mWPHvbKzL8,0,,0.0,train
T4e4Ba1sRg0,0,,-2.0,train
RmX9t_HY,dU,,1.3333333730697632,train
wXuBJvzeC1Q,0,,0.0,train
I5cS,TlV5B8,,0.0,train
HjLpXXFoAQw,0,,0.6666666865348816,train
avW2m6VHTyg,0,,1.3333333730697632,train
MD6Tq,4VlGc,,2.3333332538604736,train
kuQWPuhnlHs,0,,0.6666666865348816,train
aYdMtEO0cbI,0,,1.3333333730697632,train
S,tGoxSEh5Y,,0.0,train
qed3medhsj4,0,,0.6666666865348816,train
jjb1cWmkhI8,0,,0.0,train
NOGhjdK-rDI,0,,-0.3333333432674408,train
CO2YoTZbUr0,0,,0.0,train
qXisb7w9LjM,0,,0.0,train
2HP4KedfmSc,0,,0.6666666865348816,train
0BVed2nBq1g,0,,0.0,train
8vpoQ5UVpXE,0,,-0.3333333432674408,train
ixQbCXLUUj8,0,,0.6666666865348816,train
RKP6j28FCWE,0,,1.0,train
omBcvw7izuM,0,,0.6666666865348816,train
x92920ole0w,0,,0.6666666865348816,train
mgovo8VYtvk,0,,1.6666666269302368,train
qvIhzmujTi8,0,,0.0,train
rvQ2cRnroOU,0,,0.6666666865348816,train
0hCOCt6fWas,0,,0.0,train
0SfejBuLgFo,0,,0.0,train
MCRCXXPqFOI,0,,0.6666666865348816,train
30763,0,,0.0,train
gvrfI9e5xHQ,0,,-0.3333333432674408,train
oW1OEsP7Dds,0,,0.0,train
,UNQDdiAbWI,,0.0,train
Emjv2cDzW1E,0,,0.0,train
8qCNtqjygW8,0,,0.3333333432674408,train
svsbGQn389o,0,,1.0,train
QDRtKv8PvFs,0,,1.0,train
Yi6Qyn4X8is,0,,0.3333333432674408,train
83310,0,,0.0,train
NoZsdSGnNpI,0,,0.3333333432674408,train
HMRqR-P68Ws,0,,1.0,train
7r4vRxKLFCA,0,,0.0,train
pkH2TfFN-6s,0,,2.0,train
0mXv97u2OCM,0,,0.0,train
cWN1bibicHc,0,,0.6666666865348816,train
wgCSuviySwg,0,,1.6666666269302368,train
namehdJxRIM,0,,0.0,train
OIJr0voCvVQ,0,,-1.3333333730697632,train
RwcTz-tOIeo,0,,-0.3333333432674408,train
G8p4QMjLUXI,0,,0.3333333432674408,train
Ob8vPQCPDX0,0,,0.3333333432674408,train
tRSPfPlNbMU,0,,0.6666666865348816,train
ytXVSpPfKwA,0,,2.3333332538604736,train
LUf9vbe0TcQ,0,,1.6666666269302368,train
TksWzxo81Mk,0,,1.3333333730697632,train
HD17J-FvROQ,0,,0.0,train
244829,0,,1.3333333730697632,train
XAgD-xoil40,0,,0.0,train
Z3fcd1wdzr0,0,,0.0,train
xn9,4n4NpEw,,0.1666666716337204,train
xAApNMTj3as,0,,-0.3333333432674408,train
Dm8AL84e11w,0,,2.0,train
DVAY-u,cJWU,,-0.3333333432674408,train
pDRdCSIyjkA,0,,0.3333333432674408,train
88791,0,,-2.3333332538604736,train
E7ZLz3tSwNM,0,,0.0,train
n5MU2-GFjo8,0,,-0.3333333432674408,train
jlCFLG6rKKY,0,,-0.6666666865348816,train
97ENTofrmNo,0,,1.3333333730697632,train
tC2KicUHB9Q,0,,-1.0,train
STeqtJLakQQ,0,,-0.6666666865348816,train
3w9I5SBhHNc,0,,1.3333333730697632,train
wznRBN1fWj4,0,,0.0,train
230252,0,,0.0,train
0FA32bEZ6xI,0,,0.3333333432674408,train
cKldvZeyRDA,0,,-1.3333333730697632,train
2w7rpDe-HoA,0,,-0.3333333432674408,train
VWik5oKP6IU,0,,-1.0,train
fDYZINwIs,A,,1.0,train
ZXHX,e6HCI0,,0.6666666865348816,train
pjWLxORDDP4,0,,2.3333332538604736,train
Vv2DTPyyw90,0,,0.0,train
367506,0,,0.3333333432674408,train
245582,0,,0.0,train
eFV7iFPYZB4,0,,2.3333332538604736,train
ZMAoUt0SD7E,0,,0.0,train
224869,0,,0.6666666865348816,train
S,mxvk4LEh0,,0.6666666865348816,train
2c2fhh,Dsoo,,0.3333333432674408,train
2o2ljA0QD7g,0,,0.0,train
-RpZEe4w4fY,0,,2.3333332538604736,train
xRJXYUZVdas,0,,0.0,train
pSxte-ms0t8,0,,0.0,train
n4xRx0J3rYQ,0,,1.0,train
Gz2qsCqWNUY,0,,0.6666666865348816,train
jbJF3aphcP0,0,,1.6666666269302368,train
256976,0,,0.3333333432674408,train
t4-ZulW5np4,0,,1.6666666269302368,train
0YiAKqU36KE,0,,-1.0,train
oANUXY3xXKM,0,,-1.0,train
-WXXTNIJcVM,0,,2.0,train
1k7br8xXMSU,0,,0.0,train
aI1tdJPHz2I,0,,0.0,train
rC7qKZMKa0U,0,,0.3333333432674408,train
o63doZKEIds,0,,0.6666666865348816,train
229090,0,,0.3333333432674408,train
2Ky9DBSl49w,0,,0.0,train
3HyAaqre,Fk,,1.0,train
N0d2JL7JC1s,0,,0.0,train
P3QEOJWxXI8,0,,0.0,train
DiOw-w5LDJ0,0,,1.0,train
YY2yjEEoB3U,0,,0.3333333432674408,train
UjT8pHMN8Q8,0,,0.3333333432674408,train
Es9MkKsMsjU,0,,-1.3333333730697632,train
4Z47qIrVil4,0,,0.0,train
EJT25p7JahU,0,,0.6666666865348816,train
vM3YB7LmMq4,0,,1.3333333730697632,train
273207,0,,0.0,train
,YzIvwvyIq4,,1.0,train
qlDT-bmIzQI,0,,0.3333333432674408,train
OiMkqEH5WeE,0,,0.0,train
WuaoxGAKue0,0,,-0.3333333432674408,train
LyOq9mOEPuk,0,,-0.6666666865348816,train
0r8KVXUCV6c,0,,-2.0,train
107585,0,,0.3333333432674408,train
0JuRmhhgMw8,0,,1.0,train
ttfaZ8IIWCo,0,,-0.6666666865348816,train
ptgBkE,e5js,,-1.0,train
axQ5CDRawO0,0,,0.0,train
h1ZZHUU4j0k,0,,1.3333333730697632,train
Nrurc5sMUOE,0,,0.0,train
60Qw70Rd9Yg,0,,0.6666666865348816,train
XaVYxIW0FDg,0,,0.3333333432674408,train
TWf0XFpXwfs,0,,0.0,train
8lfS97s2AKc,0,,-1.3333333730697632,train
2JY5HXBWO84,0,,1.0,train
73449,0,,-0.3333333432674408,train
97992,0,,2.6666667461395264,train
23YlZoucbyM,0,,-0.3333333432674408,train
bzPFUVGPS3c,0,,0.0,train
QYp0lGhyL6A,0,,0.6666666865348816,train
272838,0,,-1.0,train
207812,0,,0.3333333432674408,train
3sDL7mwosP0,0,,2.0,train
jscKL5jS-SQ,0,,0.3333333432674408,train
SxbTZjZD0vU,0,,-0.6666666865348816,train
l5,DDqck4Rs,,0.3333333432674408,train
1olbQVO,C-8,,0.0,train
RImmdklTOW0,0,,0.3333333432674408,train
jPGDFrQLD4I,0,,-1.0,train
e0ltF8zpEcw,0,,-0.6666666865348816,train
TbZPa,keawc,,0.3333333432674408,train
VbmSzYg,lmg,,2.3333332538604736,train
LpbSYaPRTqI,0,,0.0,train
9JqwFRCTKOM,0,,0.6666666865348816,train
rhQB8e999-Q,0,,0.6666666865348816,train
4o4ilPK9rl8,0,,-1.3333333730697632,train
cnllFPRyBFs,0,,0.0,train
LityRNuQihc,0,,0.6666666865348816,train
8EHEEXex5D8,0,,1.0,train
3DOrdP4H8SA,0,,-0.6666666865348816,train
v45zoIrjoTo,0,,0.0,train
F5SGdvSRJmo,0,,0.0,train
a8UMRrUjavI,0,,-0.6666666865348816,train
TcTGCIh6e5s,0,,0.6666666865348816,train
Uc,6d-fkZEc,,0.0,train
xwvSYhQrHoA,0,,0.0,train
233939,0,,0.3333333432674408,train
H1DpVwktfDQ,0,,1.6666666269302368,train
9TAGpMywQyE,0,,0.6666666865348816,train
LZl9Sj1safM,0,,0.3333333432674408,train
aE7sckIAWuw,0,,-1.3333333730697632,train
bNQOeiAotbk,0,,2.3333332538604736,train
7,K3F-lAv1k,,0.6666666865348816,train
0jtdrsmVzYQ,0,,-0.3333333432674408,train
255338,0,,0.0,train
6EDoVEm16fU,0,,2.0,train
9cYNT,YSo8o,,1.3333333730697632,train
WQFRctNL8AA,0,,0.0,train
sjoArVtU8-o,0,,0.6666666865348816,train
UvniNGPyeBc,0,,0.3333333432674408,train
243981,0,,0.0,train
qjMyjLSORY4,0,,2.0,train
YbuG8xyUO-o,0,,0.6666666865348816,train
J3-NEG8uoiE,0,,1.6666666269302368,train
pbFwuNCQlH8,0,,0.3333333432674408,train
34-ogj6rh6w,0,,0.6666666865348816,train
Kn99u05vlpA,0,,1.6666666269302368,train
39lcRCFvV-s,0,,2.0,train
skp,SpnIOCM,,1.3333333730697632,train
UUukBV82P9A,0,,0.6666666865348816,train
aNOuoSVlunM,0,,0.0,train
unNY4zIk8MM,0,,0.3333333432674408,train
4Vl6AeEkAg4,0,,0.0,train
mZ_8em,-CGc,,0.6666666865348816,train
KPeos6f4HuQ,0,,0.6666666865348816,train
108793,0,,0.0,train
NKindd5Xn3s,0,,0.3333333432674408,train
pu1C7tmYHxI,0,,0.6666666865348816,train
N5xfBtD6rLY,0,,0.3333333432674408,train
wxxqXK9x-64,0,,-0.3333333432674408,train
lzyVWNrkgbQ,0,,-0.3333333432674408,train
cOcNe3L4VAg,0,,1.3333333730697632,train
mpfSRGHFY0g,0,,0.3333333432674408,train
jICmfLeFymA,0,,0.0,train
80627,0,,0.6666666865348816,train
lrjm6F3JJgg,0,,1.3333333730697632,train
Jg2okZn6Ut8,0,,0.0,train
gU7McujYYPY,0,,-1.0,train
270444,0,,0.0,train
sC1NvtirijU,0,,1.6666666269302368,train
DR65no1jCbg,0,,0.0,train
ZsLrKF7,Oos,,0.6666666865348816,train
,WA0HtVEe8U,,-0.3333333432674408,train
hASTLbFHrEs,0,,-1.6666666269302368,train
ERnYvxojeu0,0,,0.0,train
XAT2IfFFAU0,0,,0.0,train
125845,0,,0.6666666865348816,train
6ng8CZ0ULK4,0,,1.0,train
M6HKUzJNlsE,0,,0.6666666865348816,train
7Vp6Lvin1rA,0,,-0.3333333432674408,train
FmE9BtTmxnE,0,,0.6666666865348816,train
Y7h-S3cJ52o,0,,0.0,train
sIGAq2J4KKI,0,,1.6666666269302368,train
fEm9AdLNrjk,0,,0.6666666865348816,train
o2XbNJDpOlc,0,,-0.3333333432674408,train
fcxbB7ybUfs,0,,0.0,train
271366,0,,-0.3333333432674408,train
8404,0,,0.3333333432674408,train
qrSW93EtuMc,0,,0.6666666865348816,train
p18PVgfxook,0,,0.0,train
eUwbRLhV1vs,0,,1.0,train
U8VYG,g6yVE,,2.0,train
132028,0,,0.0,train
kddCewAsxfA,0,,0.6666666865348816,train
xk4C4p5vHDk,0,,1.3333333730697632,train
FX-YgVKC1AI,0,,0.6666666865348816,train
Y6zyM1nDhN0,0,,0.0,train
11650,0,,0.3333333432674408,train
yALhl-lMBxk,0,,1.6666666269302368,train
dWfgSGnd9zM,0,,1.3333333730697632,train
trQLgl6ncmk,0,,0.3333333432674408,train
D1I-Z8jaby8,0,,0.6666666865348816,train
ARNWtLCbfW4,0,,2.0,train
0y022OlZ3W0,0,,0.0,train
d0QNH2vcDgU,0,,2.0,train
hh04W3xXa5s,0,,1.0,train
3oHPsYc8bmw,0,,0.0,train
80866,0,,0.0,train
70420,0,,0.3333333432674408,train
7EWOMjaKlus,0,,1.0,train
Hkt,kncJGVM,,2.0,train
6uoM8-9d0zA,0,,0.6666666865348816,train
ysGFcG,PI5I,,-1.0,train
,BXmhCPTQmA,,1.6666666269302368,train
zWfDRPy4lXQ,0,,0.6666666865348816,train
-AUZQgSxyPQ,0,,0.6666666865348816,train
9Jyr5laC8mg,0,,0.0,train
bMuoPr5-Yt4,0,,-1.3333333730697632,train
128752,0,,0.0,train
,PJ26YwqRJE,,1.0,train
267799,0,,0.0,train
UcINGGuysBE,0,,1.0,train
IM6HW1HwHhM,0,,1.0,train
7SsmaZZ7mz0,0,,1.0,train
YRbtXb9fWmI,0,,0.0,train
LAj3rqJvS3s,0,,-0.3333333432674408,train
2J4zrDn7K4s,0,,1.0,train
qY1sXq-YCHs,0,,-0.3333333432674408,train
tQ-CIfgj-Js,0,,0.0,train
tv8IhQZQuJI,0,,0.6666666865348816,train
oBS-IW-BO00,0,,0.0,train
9pzn93kdP,g,,0.0,train
t-wXEPHHtME,0,,0.3333333432674408,train
-RfYyzHpjk4,0,,2.0,train
NocexkPXja8,0,,-1.6666666269302368,train
MhojeOmmjC8,0,,1.0,train
pY4ovojS4rk,0,,0.0,train
NCJTV5KaJJc,0,,-1.6666666269302368,train
gJjkCPO7iXg,0,,1.0,train
z8bWG2z-bMM,0,,1.3333333730697632,train
F9NruwaEmA8,0,,0.3333333432674408,train
XQOUZhWI1B0,0,,-3.0,train
Gmhi58erY6k,0,,0.0,train
eZVcshSUD3Q,0,,0.3333333432674408,train
F4OhXQTMOEc,0,,0.0,train
5fKPJPFqPho,0,,0.0,train
Y8dI1GTWCk4,0,,0.3333333432674408,train
XsEPZydHWdo,0,,1.3333333730697632,train
nw6Kf3AtCz4,0,,0.6666666865348816,train
-hnBHBN8p5A,0,,2.3333332538604736,train
o1cRmT9qnOc,0,,0.3333333432674408,train
rwe-hBNpzH8,0,,0.0,train
rsQRiALH5FU,0,,0.6666666865348816,train
foXArPhK0xY,0,,1.0,train
7BFhRPlSOf0,0,,0.0,train
iFGoQUh81as,0,,0.3333333432674408,train
EuSp1pkX9i8,0,,0.0,train
aZjCq,hv2Pk,,0.0,train
wd-LTpCtAzw,0,,2.0,train
48u68AzcWvE,0,,0.0,train
d7Dz34-cZ74,0,,0.3333333432674408,train
aEaM,LOI-BM,,-0.3333333432674408,train
2m58ShI1QSI,0,,0.0,train
jFpRdhl3fgw,0,,-1.3333333730697632,train
3HRnhUin-5g,0,,0.0,train
EyoMU2yoJPY,0,,0.3333333432674408,train
aa0J1AXSseY,0,,0.3333333432674408,train
VhKJm,jiciU,,1.3333333730697632,train
d99mfGIenCo,0,,1.0,train
AB1PbMaW03s,0,,0.0,train
H-AJ-grXvgQ,0,,0.6666666865348816,train
W-ptEZFARVo,0,,0.3333333432674408,train
v9GshyXtiWg,0,,0.6666666865348816,train
248837,0,,0.3333333432674408,train
45175,0,,0.0,train
-o,667Ny7RM,,1.0,train
OwYfPi9St0w,0,,0.0,train
91844,0,,0.6666666865348816,train
83,N43pvgHI,,1.0,train
kLAXmTx2xOA,0,,0.0,train
FsmNLTdE2p0,0,,0.3333333432674408,train
MvEw24PU2Ac,0,,-1.0,train
UtuTyW9pUN8,0,,0.0,train
jqKzaEniiKo,0,,0.0,train
Tdw0fJt0lco,0,,0.3333333432674408,train
119348,0,,0.3333333432674408,train
eOU,40p9RpA,,1.3333333730697632,train
1jogeKX0wGw,0,,2.6666667461395264,train
tnhRxo-g3Xw,0,,-0.3333333432674408,train
cW-aX4dPVfk,0,,0.3333333432674408,train
BNaRO9g8ugQ,0,,1.3333333730697632,train
USkMa4Evv7U,0,,1.0,train
wLJohZMqR-g,0,,0.0,train
YcyHQQXGXWA,0,,1.3333333730697632,train
kk4gr5A6,Uw,,-0.6666666865348816,train
uU,3tbZ1zG8,,-1.3333333730697632,train
RsE2gYghZ2s,0,,0.3333333432674408,train
rojyUp4FPSg,0,,1.0,train
wfLrS6CdFs4,0,,1.0,train
emtvrtk-jsU,0,,0.6666666865348816,train
-m9KtvCk,L8,,0.0,train
dDFyJp,OkeA,,1.6666666269302368,train
-qDkUB0GgYY,0,,2.0,train
l-nM,U1qpko,,-1.3333333730697632,train
-cEhr0cQcDM,0,,1.3333333730697632,train
Bpy61RdLAvo,0,,-1.0,train
0AkGtPzl7D8,0,,0.6666666865348816,train
Nmd50Uzyybs,0,,0.0,train
etPDgRjrnJ8,0,,0.0,train
Bg-PA5KTjNs,0,,-1.3333333730697632,train
261902,0,,0.0,train
vCWpKubBbcw,0,,0.6666666865348816,train
OAV6KKf60bQ,0,,0.3333333432674408,train
N0pKIn6VhOw,0,,1.0,train
i5of7ZTkyfw,0,,0.0,train
Lxs,6Tvq12E,,0.6666666865348816,train
oHV99Y,EWfI,,0.6666666865348816,train
R-HKj8Yn06k,0,,0.6666666865348816,train
AGM-hNupJik,0,,0.3333333432674408,train
QpchvHpGFc8,0,,0.3333333432674408,train
gcpsSao7kHM,0,,0.0,train
33170,0,,0.3333333432674408,train
XnPnlRQXSkM,0,,0.0,train
S21ApRNQ9Ko,0,,2.6666667461395264,train
cuR-l2qCxBc,0,,0.6666666865348816,train
OUjzDchhkIA,0,,0.6666666865348816,train
-THoVjtIkeU,0,,1.6666666269302368,train
fMUmdlzuc94,0,,0.0,train
1J9Fa995Ojs,0,,1.0,train
dSax,7klbfE,,0.6666666865348816,train
nUZYqTRSGDw,0,,-0.6666666865348816,train
JYdfUNjyYxo,0,,-0.6666666865348816,train
dxsPkcG-Q30,0,,1.0,train
131936,0,,0.3333333432674408,train
59673,0,,0.0,train
pYUTSG9frAk,0,,1.3333333730697632,train
sFxUNO2HOKY,0,,0.3333333432674408,train
36098,0,,-0.6666666865348816,train
0Svu5BldR5A,0,,1.6666666269302368,train
245276,0,,-1.6666666269302368,train
tXxf6-CilNI,0,,0.3333333432674408,train
ex-dKshlXoY,0,,-0.6666666865348816,train
HJTxq72GuMs,0,,1.0,train
q9yDL81QppI,0,,-0.3333333432674408,train
262165,0,,-0.3333333432674408,train
IHv,yBn83P8,,1.3333333730697632,train
iYtD,ArCdKw,,0.6666666865348816,train
ROC2YI3tDsk,0,,0.3333333432674408,train
Sglx7douG,4,,0.0,train
k5-3KuvCFms,0,,0.6666666865348816,train
W1CWpktWtTs,0,,1.0,train
gjEYmdWrBLM,0,,0.6666666865348816,train
-wny0OAz3g8,0,,0.3333333432674408,train
367576,0,,0.3333333432674408,train
07Z16yRBFUQ,0,,0.6666666865348816,train
237363,0,,0.3333333432674408,train
264446,0,,0.0,train
krHZuqfXrPU,0,,0.6666666865348816,train
HLFaW4oVP9E,0,,2.0,train
NoOt0oU843M,0,,0.0,train
XwOdPYlyqXA,0,,0.6666666865348816,train
vXABB4tBBUU,0,,1.6666666269302368,train
wY8JbFOsp5E,0,,1.0,train
255224,0,,-2.0,train
liJO1yIFsJs,0,,0.0,train
C03473pYcRM,0,,1.0,train
nTZSH0EwpnY,0,,0.3333333432674408,train
YLA7h1RTa9w,0,,-1.3333333730697632,train
StgqrTr0JqU,0,,0.6666666865348816,train
